image_path,text
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/90.jpg,"\Omega ( \mid x \mid _ { p } ) = \left\{ \begin{array} { l l } { 1 , } & { 0 \leq \mid x \mid _ { p } \leq 1 , } \\ { 0 , } & { \mid x \mid _ { p } > 1 , } \\ \end{array} \right."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/91.jpg,"R ( t ) = \sum _ { r = 1 } ^ { D - 2 } { \frac { \beta _ { r } } { t ^ { r } } } + { \frac { \beta _ { D - 1 } } { t ^ { D - 1 } } } e ^ { - \left| { \frac { 1 } { t } } \right| } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/92.jpg,"\begin{array} { c } { a a ^ { \dagger } - q a ^ { \dagger } a = 1 , } \\ { \varphi ( n ) = \frac { q ^ { n } - 1 } { q - 1 } , } \\ \end{array}"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/93.jpg,\tilde { W } _ { \Gamma } ( E ) = \int { \mathcal D } A e ^ { i \int \mathrm { T r } ( E A ) } W _ { \Gamma } ( A ) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/94.jpg,"Z = \int d \left[ \psi , \bar { \psi } \right] \prod _ { \mu = 0 } ^ { 2 } d \left[ A _ { \mu } \right] \prod _ { c _ { 0 } = 1 } ^ { N - 1 } d \left[ A _ { 3 } ^ { c _ { 0 } } \right] \Delta _ { \mathrm { F P } } \left[ A \right] e ^ { i ( S \left[ A , \psi , \bar { \psi } \right] + S _ { \mathrm { g f } } \left[ A \right] ) } \ ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/95.jpg,r _ { + } ^ { 2 } = \frac { 1 } { 2 } \left( \sqrt { l ^ { 4 } + 8 m } - l ^ { 2 } \right) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/96.jpg,"T _ { \nu } ^ { \mu } = \delta _ { \nu } ^ { \mu } f _ { 0 } ( \rho ) , \quad T _ { \rho } ^ { \rho } = f _ { \rho } ( \rho ) , \quad \mathrm { a n d } \quad T _ { \theta } ^ { \theta } = f _ { \theta } ( \rho ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/97.jpg,i D _ { R \mu \nu } ( k ) = e ^ { \int _ { 1 } ^ { \lambda } \frac { d \lambda } \lambda \gamma _ { 3 } ( \lambda ) } i D _ { R \mu \nu } ^ { ( 0 ) } ( k )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/98.jpg,"\epsilon _ { \mu \nu } ( k ) = \epsilon _ { \nu \mu } ( k ) , \qquad \epsilon _ { \mu \nu } ( k ) k ^ { \nu } = 0 , \qquad \eta ^ { \mu \nu } \epsilon _ { \mu \nu } ( k ) = 0 ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/99.jpg,"\left\langle \phi _ { 2 } ( { \bf x } ) , t _ { 2 } \left| \right. \phi _ { 1 } ( { \bf x } ) , t _ { 1 } \right\rangle = \left\langle \phi _ { 2 } ( { \bf x } ) \left| \hat { T } \exp \left[ - \frac { i } { \hbar } \int _ { t _ { 1 } } ^ { t _ { 2 } } \hat { H } d t \right] \right| \phi _ { 1 } ( { \bf x } ) \right\rangle ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/100.jpg,"\begin{array} { r l } { E _ { 8 } ^ { + } = } & { \{ \pm e _ { a } \} } \\ { \cup } & { \{ ( \pm e _ { a } \pm e _ { b } \pm e _ { c } \pm e _ { d } ) / 2 : a , b , c , d \mathrm { d i s t i n c t } , e _ { a } ( e _ { b } ( e _ { c } e _ { d } ) ) = \pm 1 \} , } \\ { } & { a , b , c , d \in \{ 0 , . . . , 7 \} . } \\ \end{array}"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/101.jpg,"Z ^ { 2 } = 2 Z ^ { P Q } Z _ { P Q } , \quad Z ^ { P } = \epsilon ^ { P I J K L } Z _ { I J } Z _ { K L } ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/102.jpg,"r _ { \pm } = { \frac { 1 } { 2 \sqrt 2 } } \log \left[ { \frac { 1 \pm \sqrt { 1 - { \frac { Q ^ { 2 } } { 2 } } } } { 2 } } \right] ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/103.jpg,"\int _ { \beta \Sigma } \omega _ { i } = \int _ { C Y _ { 3 } } \omega _ { i } \wedge G ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/104.jpg,\beta ^ { 2 } \left[ X _ { 1 } ( K ^ { 1 } { } _ { \mu } ) + i \cos { \theta _ { W } } K ^ { 3 } { } _ { \mu } \right] ^ { 2 } + \beta \left[ X _ { 1 } ( \partial _ { \mu } K ^ { 1 \mu } ) + i \cos { \theta _ { W } } \partial _ { \mu } K ^ { 3 \mu } \right] .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/105.jpg,"x _ { 2 } ^ { \mu } \left( \tau \right) = \left( p _ { 2 } ^ { \mu } + c _ { 2 } p _ { 1 } ^ { \mu } \right) \tau + q _ { 2 } ^ { \mu } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/106.jpg,"t = t ( v ^ { 1 } , \vec { \sigma } ) , v ^ { i } = v ^ { i } ( v ^ { 1 } , \vec { \sigma } ) , i = 2 , 3 , . . . , m"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/107.jpg,\alpha ^ { ( 2 ) } = \frac { 2 \sqrt { 2 } \pi } { v ^ { 2 / 3 } } \left( \frac { \kappa } { 4 \pi } \right) ^ { 2 / 3 } \int _ { { \cal { C } } _ { \omega } } { ( ( 1 0 S + ( 5 r + 1 4 ) { \cal { E } } ) \sigma - 2 8 6 F ) }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/108.jpg,\int d ^ { 2 } x \sqrt { \theta } i ( \chi \ast \partial _ { \mu } \psi ^ { \mu } - \chi ^ { \mu } \ast \partial _ { \mu } \psi ) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/109.jpg,J _ { \mu } ^ { ( j ; m ) } ( k ) = ( - 1 ) ^ { k + m + 1 } J _ { \mu } ^ { ( j ; m ) ^ { \dag } } ( - k ) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/110.jpg,"\lim _ { N \rightarrow \infty } \sum _ { l = 0 } ^ { N } c _ { l } ^ { N } \ l ^ { n } = 0 \ \quad \mathrm { w i t h } \quad n = 0 , 1 , \cdots N - 1 \,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/111.jpg,J = \frac { \hat { y } _ { 2 3 } ^ { 2 } } { ( \hat { y } _ { 1 2 } \hat { y } _ { 3 4 } ) ^ { 3 } } ( \hat { y } _ { 1 2 } - \hat { y } _ { 3 4 } )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/112.jpg,"\int _ { C _ { \gamma } } g _ { \alpha } d g _ { \beta } = \delta _ { \alpha \gamma } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/113.jpg,\lim _ { r \rightarrow 0 } k ( r ) = 0 \qquad \qquad \lim _ { r \rightarrow \infty } k ( r ) = 1
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/114.jpg,\hat { I } _ { 1 2 } = - \frac { 1 } { 9 6 ( 2 \pi ) ^ { 5 } } \hat { I } _ { 4 } \wedge ( \frac { 1 } { 4 } ( \hat { I } _ { 4 } ) ^ { 2 } - X _ { 8 } )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/115.jpg,\mathcal { L } _ { N S } = e ^ { - 2 \Phi } ( - 2 R - 8 \partial _ { \mu } \Phi \partial ^ { \mu } \Phi + | H | ^ { 2 } )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/116.jpg,{ \cal W } ( M _ { A } { \bf X } ; v ) = f _ { A } ( v ) { \cal W } ( { \bf X } ; \phi _ { A } ( v ) ) \ ; \qquad \omega ( M _ { A } { \bf X } ) = g _ { A } ( u ) \omega ( { \bf X } )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/117.jpg,\widetilde { \cal J } ^ { \nu } = ( \eta ^ { \mu \nu } \bot _ { \sigma \rho } + 2 \eta ^ { \nu } { _ { [ \sigma } } \eta _ { \rho ] } { ^ { \mu } } ) [ \acute { \xi } ^ { \sigma } \widetilde { \nabla } _ { \mu } \xi ^ { \rho } - ( \widetilde { \nabla } _ { \mu } \acute { \xi } ^ { \rho } ) \xi ^ { \sigma } ] .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/118.jpg,"\phi ^ { A } = ( \varphi ^ { i } , \psi ^ { \alpha } ) , J _ { A } = ( { \cal J } _ { i } , { \cal Y } _ { \alpha } ) , \,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/119.jpg,"X _ { r } ( L ) = - \frac { 1 } { 2 } \sum _ { i = 1 } ^ { \nu - 2 } ( n _ { i } - \frac { L } { 2 } \delta _ { i , \nu - 2 } - \frac { 1 } { 2 } \delta _ { i , \nu - r - 1 } ) \cdot ( \tilde { n } _ { i } - V _ { i , r } )"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/120.jpg,f _ { k } ^ { ( n ) } \circ \varphi ( 0 ) = \bigg | \left( \frac { 2 } { n } \right) ^ { h } \sec ^ { 2 h } \frac { \pi ( k - 1 ) } { n } \bigg | \varphi ( f _ { k } ^ { ( n ) } ( 0 ) ) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/121.jpg,S _ { 1 } = \frac { 1 } { 4 } \frac { \partial S _ { 0 } } { \partial x _ { 0 } } + \int _ { - \infty } ^ { 0 } d x e ^ { ( 2 + i k ) x } \frac { 1 } { \sinh 2 ( x - x _ { 0 } ) } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/122.jpg,d s ^ { 2 } = e ^ { 2 \rho } ( d x ^ { 2 } + d y ^ { 2 } ) + l ^ { 2 } d \rho ^ { 2 } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/123.jpg,n _ { \mathrm { t h } } \sim \int d ^ { d } k \vert a ( k ) \vert ^ { 2 } \omega _ { k } \sim T a ^ { 1 - d } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/124.jpg,S = \frac { 1 } { 2 \pi } \int d ^ { 2 } x \sqrt { - g } e ^ { - 2 \phi } \left( R + 2 ( \nabla \phi ) ^ { 2 } - 2 \Lambda \right) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/125.jpg,c _ { 1 } ^ { 2 } = \frac { 1 } { 2 } \chi ( { \cal M } _ { 4 } ) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/126.jpg,\frac { 1 } { 2 } \left( \partial ^ { \mu } h _ { \mu \nu } - \frac { 1 } { 2 } \partial ^ { \nu } h _ { \mu } ^ { \mu } \right) ^ { 2 } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/127.jpg,H _ { J } ^ { U ( { \cal N } ) } = J \sum _ { x = 1 } ^ { N } \rho ( x ) \rho ( x + 1 ) + H _ { J } ^ { S U ( { \cal N } ) }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/128.jpg,"\hat { Q } a ^ { \dagger } ( \vec { k } ) | 0 > = - a ^ { \dagger } ( \vec { k } ) | 0 > , \hat { Q } b ^ { \dagger } ( \vec { k } ) | 0 > = + b ^ { \dagger } ( \vec { k } ) | 0 > \ ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/129.jpg,\Sigma _ { 0 } ^ { 2 } - \Sigma _ { x } ^ { 2 } - \Sigma _ { y } ^ { 2 } = 0 .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/130.jpg,\stackrel { ( 0 ) } { \Omega } \rightarrow \Omega = \stackrel { ( 0 ) } { \Omega } + g
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/131.jpg,X _ { z _ { \pm } } = - i Q _ { \pm } ^ { - 1 } \displaystyle \frac { \partial } { \partial \overline { { z } } _ { \pm } } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/132.jpg,\Gamma _ { N P } = \int { \frac { d ^ { d } k } { ( 2 \pi ) ^ { d } } } A _ { a } ( k ) A _ { b } ( - k ) \left( - { \frac { g ^ { 2 } } { 2 \pi ^ { \frac { d } { 2 } } } } \Gamma ( { \frac { d } { 2 } } ) { \frac { \tilde { k } ^ { a } \tilde { k } ^ { b } } { | \tilde { k } | ^ { d } } } \right)
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/133.jpg,\frac { I _ { 2 j + k } ( 2 | \mu | ) } { I _ { 2 j + k - 1 } ( 2 | \mu | ) } = | \mu | ^ { - 1 } \left( 1 + \frac { j ( j + 1 ) } { k - 2 } \right)
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/134.jpg,"D ( \gamma ) = \left( \begin{array} { c c } { a _ { \gamma } } & { 0 } \\ { 0 } & { a _ { \gamma } ^ { - 1 } } \\ \end{array} \right) \: , \qquad \qquad | a _ { \gamma } | > 1 \: ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/135.jpg,"\partial _ { \mu } W _ { ( 0 ) } ( x _ { \mu } ) = \partial _ { \mu } \left( t r \phi ^ { 2 } ( x _ { \mu } ) \right) = 2 t r ( \phi D _ { \mu } \phi ) = - 2 \{ Q _ { W } , t r ( \phi \psi _ { \mu } ) \} ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/136.jpg,"\Gamma _ { \mu \nu } ^ { \sigma } = e _ { a } ^ { \sigma } \omega _ { \ b \nu } ^ { a } e _ { \mu } ^ { b } + e _ { a } ^ { \sigma } e _ { \mu , \nu } ^ { a }"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/137.jpg,Z : = \int { \cal D } A _ { \mu \nu } { \cal D } \Lambda _ { \mu } { \cal D } N
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/138.jpg,Q = \int d ^ { 3 } \vec { x } ( \pi \partial _ { - } \sigma - \sigma \partial _ { - } \pi ) \quad .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/139.jpg,d s ^ { 2 } = e ^ { 2 k } \left( - d t ^ { 2 } + d x ^ { 2 } \right) + R \left[ h ( d y + w d z ) ^ { 2 } + h ^ { - 1 } d z ^ { 2 } \right]
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/140.jpg,"\theta _ { i } ( i = 1 , \cdots , N ) = \left\{ \begin{array} { l c l } { \pi } & { } & { \cdots N = \mathrm { e v e n } , } \\ { { \frac { N - 1 } { N } } \pi , } & { ( \mathrm { o r } { \frac { N + 1 } { N } } \pi ) } & { \cdots N = \mathrm { o d d } . } \\ \end{array} \right."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/141.jpg,\sqrt { \frac { k ^ { 2 } + i \epsilon } { - \eta ^ { 2 } } }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/142.jpg,B _ { n } = \frac { \Gamma ( \frac { n } { 2 } - 1 ) } { 4 \pi ^ { \frac { n } { 2 } } }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/143.jpg,\psi _ { 0 } = \frac { 1 } { \pi ^ { 1 / 4 } } e x p ( - e ^ { 2 } / 2 ) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/144.jpg,a ( t ) = a ( 0 ) \exp { { { \frac { \xi \ t } { \sqrt 6 } } } } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/145.jpg,"A ^ { B , F } | 0 _ { + } \rangle = 0 = B ^ { B , F } | 0 _ { + } \rangle = A ^ { B , F } | 0 _ { + } \rangle = B ^ { B , F } | 0 _ { + } \rangle ~"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/146.jpg,"\phi _ { i } = x _ { i } / l _ { s } ^ { 2 } , \phi ^ { 8 } = x _ { 1 1 } / l _ { s } ^ { 2 } , u = v / l _ { s } ^ { 2 } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/147.jpg,"a ( \eta ) = \ell _ { 0 } \exp \biggl ( \int ^ { \eta } \mathrm { d } \tau \biggl \{ C + \frac { 1 } { 2 } \int ^ { \tau } \mathrm { d } \tau ^ { \prime } [ 1 + 3 \omega ( \tau ^ { \prime } ) ] \biggr \} ^ { - 1 } \biggr ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/148.jpg,"v _ { E } ( x ) = v _ { M ^ { 4 } } + \xi x ^ { 3 } - \frac { g \nu ^ { 2 } w _ { 1 } ^ { 2 } w _ { 2 } ^ { 2 } x ^ { 4 } } { 1 2 } Z _ { 2 } ( 2 ; w _ { 1 } , w _ { 2 } ) + { \cal O } ( \nu ^ { 3 } ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/149.jpg,"u = \frac { \hbar ( k _ { \| } - \omega _ { \mathrm { i n } } ) } { k _ { B } T } , v = - \frac { \hbar ( k _ { \| } + \omega _ { \mathrm { i n } } ) } { k _ { B } T } ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/150.jpg,S = \int d ^ { 1 0 } \xi \left( - \frac { 1 } { 4 } \mathrm { T r } F _ { \mu \nu } F ^ { \mu \nu } + \frac { i } { 2 } \mathrm { T r } \bar { \psi } \Gamma ^ { \mu } D _ { \mu } \psi \right)
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/151.jpg,"\theta _ { a } = \left\{ \theta , \theta ^ { \ast } , \theta _ { 0 } , \theta _ { 0 } ^ { \ast } , \theta _ { i } , \theta _ { i } ^ { \ast } , \theta _ { i } ^ { 2 } , \theta _ { i } ^ { \ast 2 } \right\} ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/152.jpg,"\mu \equiv C ^ { T } m C , \qquad C \ \mathrm { o r t h o g o n a l } ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/153.jpg,"\{ S , \bar { S } \} = 2 H , \quad [ S , H ] = [ \bar { S } , H ] = 0 , \quad S ^ { 2 } = \bar { S } ^ { 2 } = 0"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/154.jpg,"L _ { n } \tau = 0 , n = - 1 , 0 , 1 , 2 , \dots ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/155.jpg,"\hat { U } ^ { - 1 } ( n ) \frac { i p _ { 0 } } { 1 + n _ { 0 } } ( \vec { \sigma } \wedge \vec { \bigtriangledown } _ { p } ) \hat { U } ( n ) D ( \Omega , \Omega ^ { \prime } ) = \delta ( \Omega - \Omega ^ { \prime } ) ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/156.jpg,"C ^ { \prime \prime } + 2 \bar { f } ( u ) \bar { C } + F ( u ) C = 0 ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/157.jpg,\ell = \sqrt { \frac { 2 \upsilon ^ { 4 } } { 3 \Lambda M ^ { 3 } } } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/158.jpg,"D ( X ) = \partial _ { z } ( X ) + [ \phi ^ { \prime } , X ] + [ \mu , X ] \nonumber"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/159.jpg,\tau ( \lambda _ { c } - \lambda ) ^ { 1 / 4 } \ = \ \mathrm { f i x e d } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/160.jpg,\mathrm { R e } ( p \delta \overline { { m } } ) - H \delta t = L ( r _ { + } \delta \theta _ { + } - r _ { - } \delta \theta _ { - } ) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/161.jpg,"\begin{array} { r c l } { { \cal M } ^ { \prime } } & { = } & { S ^ { T } { \cal M } S , } \\ { } & { } & { } \\ { K ^ { \prime } } & { = } & { R K . } \\ \end{array}"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/162.jpg,\det g ^ { - 1 } ( z ) = \prod _ { i = 1 } ^ { r } P _ { i } ( z )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/163.jpg,\pi _ { \lambda _ { m } ^ { ( \pm ) } } = \pi _ { m / 2 } ^ { \pm } \bigoplus \pi _ { ( N ^ { \prime } - m - 2 ) / 2 } ^ { \pm }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/164.jpg,- \alpha \beta \frac { 3 f ^ { 2 } } { 6 4 \pi ^ { 2 } } \gamma _ { 5 } / \partial \delta ^ { 4 } ( y ) = ( \alpha ^ { 3 } R + \beta ^ { 3 } L ) \hat { \Sigma } ( y ) | _ { \stackrel { { \scriptstyle \mathrm { a b n . } } } { { \scriptstyle \mathrm { p a r . } } } } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/165.jpg,"[ [ D _ { 0 } , \Phi ] , e ^ { x ^ { i } D _ { i } } \Phi e ^ { - x ^ { i } D _ { i } } ] = \delta ^ { 3 } ( x _ { i } ) ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/166.jpg,"\left\{ h ^ { i j } \left( \vec { x } , t \right) , k ^ { m n } \left( \vec { y } , t \right) \right\} ^ { * } = \eta ^ { i j } \eta ^ { m n } \delta ^ { 2 } \left( \vec { x } - \vec { y } \right) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/167.jpg,\mathrm { d e t } { \cal O } = \left[ \frac { b } { \alpha r } \tilde { \lambda } ^ { 2 } + \frac { b ^ { 2 } } { 4 Q ^ { 2 } } \right] ^ { 2 } - \left[ \frac { 2 Q _ { M } b \alpha r } { 4 Q ^ { 2 } } - 4 Q _ { M } ( 1 - \tilde { \lambda } ^ { 2 } ) \right] ^ { 2 } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/168.jpg,L = F ^ { * } \wedge \star F + ( D _ { A } \phi ) ^ { * } \wedge \star D _ { A } \phi + V ( \bar { \phi } \phi )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/169.jpg,"a _ { i } \to a _ { B i } + \delta a _ { i } = a _ { B i } ( 1 + \delta b _ { i } ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/170.jpg,g _ { u \bar { u } } = \mathrm { I m } \left( \frac { \partial ^ { 2 } K } { \partial u \partial \bar { u } } \right) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/171.jpg,\int \frac { d ^ { n } k } { ( 2 \pi ) ^ { n } } \exp ( i k x ) = \delta ( x )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/172.jpg,\vec { p } _ { a } + \vec { p } _ { b } + \lambda E _ { a } \vec { p } _ { a } + \lambda E _ { b } \vec { p } _ { b } - \vec { p } _ { c } - \vec { p } _ { d } - \lambda E _ { c } \vec { p } _ { c } - \lambda E _ { d } \vec { p } _ { d } \simeq 0 .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/173.jpg,\frac { \partial W } { \partial Y } = \frac { \partial W } { \partial \Pi } = 0 .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/174.jpg,S _ { S B _ { s } } ( \vartheta _ { 1 } - \vartheta _ { 2 } )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/175.jpg,z _ { 2 } ^ { \prime } = \mathrm { c o n s t } [ ( 1 - \mu ) ( t - t _ { 0 } ) - i L / 2 ] ^ { \frac { 1 } { 1 - \mu } }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/176.jpg,"\frac { \partial \Gamma ^ { j } } { \partial \varepsilon ^ { l C } } = 0 , j"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/177.jpg,B = \hat { g } _ { I J } \hat { \theta } ^ { I } \otimes \hat { \theta } ^ { J }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/178.jpg,"\Phi _ { 2 } ( x _ { n } , t ) \Phi _ { 1 } ( x _ { m } , t ) = q \Phi _ { 1 } ( x _ { m } , t ) \Phi _ { 2 } ( x _ { n } , t )"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/179.jpg,t r _ { q ( 1 ) } ( R _ { 1 2 } { \cal P } _ { 1 2 } ) ^ { \pm 1 } = q ^ { \pm 2 } I _ { 2 }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/180.jpg,- z _ { i - 1 } = \frac { \lambda + \beta _ { i } } { g _ { i } - z _ { i } } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/181.jpg,"\Phi ( t , r ) = \int _ { - \infty } ^ { \infty } { \frac { d \nu } { 2 \pi } } f ( \nu ) e ^ { - i \nu t }"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/182.jpg,S [ \mathbf { b } ] = - \frac { e { \mathrm { \ r h o } } _ { 0 } \theta ^ { 2 } \mathcal { B } _ { e x } } { 2 }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/183.jpg,"p _ { P } = { \frac { 1 } { 2 } } ( \phi ^ { \prime } ) ^ { 2 } - V ( \phi ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/184.jpg,"\theta ^ { \prime } = \theta + \chi , \varphi ^ { \prime } = \varphi + \partial _ { \tau } \chi , \vec { a } ^ { \prime } = \vec { a } - \vec { \partial } \chi ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/185.jpg,"\bar { T } = T ^ { \dagger } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/186.jpg,\gamma ^ { a } \gamma _ { b } + \gamma ^ { b } \gamma _ { a } = 2 \delta _ { a b }
